,userId,id,rating,original_title,predicted_rating
43338,240,6877,4.0,Failure to Launch,
43339,242,554,3.0,Kukushka,
43341,242,695,4.0,Short Cuts,
43343,242,1404,4.0,Ae Fond Kiss...,
43347,242,3109,4.0,The Quiet Man,
43348,242,3110,4.0,Shane,
43351,245,219,4.0,Volver,
43355,245,6474,2.0,Navajo Joe,
43356,247,533,3.0,The Curse of the Were-Rabbit,
43362,247,692,2.0,Pink Flamingos,
43363,247,833,3.0,Umberto D.,
43367,248,4338,5.0,I Woke Up Early The Day I Died,
43369,248,4339,4.0,Das schreckliche Mädchen,
43373,248,4923,4.0,Zardoz,
43374,248,4990,4.0,Hustle,
43377,251,72356,5.0,Sade,
43379,254,184,4.0,Jackie Brown,
43381,254,846,4.0,The X Files,
43384,255,2897,5.0,Around the World in Eighty Days,
43385,255,55253,4.0,A Máquina,
43387,257,25771,3.0,Pink Floyd: Live at Pompeii,
43397,258,2652,4.0,Hard Candy,
43399,262,3075,3.5,Frankenstein Must Be Destroyed,
43404,262,3777,3.5,蜘蛛巣城,
43406,262,3875,2.5,Brødre,
43407,262,4368,0.5,Dark Wolf,
43411,262,4893,3.0,Where the Spies Are,
43412,262,5153,3.0,Cabiria,
43413,262,8194,2.5,A Guide To Recognizing Your Saints,
43415,262,8848,2.0,The Bank Job,
43416,262,25774,3.0,Fados,
43417,262,25807,3.0,Red Light,
43418,262,26125,3.5,The Defender,
43419,262,26171,3.0,Everybody's Fine,
43421,262,26176,3.0,"Mother, Jugs & Speed",
43422,262,26320,2.5,Taking Woodstock,
43423,262,26631,3.0,In the Blood,
43424,262,26693,2.0,呪怨: 白い老女,
43426,262,27329,4.0,สุริโยไท,
43429,262,31270,2.5,Les Barbouzes,
43431,262,31502,2.5,るろうに剣心 -明治剣客浪漫譚-,
43432,262,32686,3.0,Gray's Anatomy,
43433,262,32728,2.5,Before Stonewall,
43435,262,33592,2.5,White of the Eye,
43436,262,33817,1.0,Satanás,
43438,262,40833,2.5,King Cobra,
43439,262,45662,1.0,Space Chimps 2: Zartog Strikes Back,
43440,262,48231,3.5,A Dangerous Method,
43441,262,52666,2.5,Dług,
43445,262,53435,2.0,"A Man, a Woman and a Bank",
43448,262,71700,1.5,Repeaters,
43449,262,80844,1.0,The Other Side of Midnight,
43450,262,92496,2.5,Ninja Academy,
43451,262,97593,3.5,Shark Kill,
43452,262,105763,3.0,Shekvarebuli kulinaris ataserti retsepti,
43453,262,110748,2.5,Nippon Sengoshi - Madamu onboro no Seikatsu,
43454,262,112655,2.5,Idol of the Crowds,
43455,262,114044,2.5,Interkosmos,
43456,262,121113,1.0,Toomorrow,
43457,263,4972,3.0,De grønne slagtere,
43459,263,8337,3.5,They Live,
43468,264,499,3.0,Cléo de cinq à sept,
43469,264,4593,2.0,Le Charme discret de la bourgeoisie,
43470,265,1633,3.0,Fried Green Tomatoes,
43478,265,2969,4.0,Alraune,
43481,265,2972,1.0,"Der Golem, wie er in die Welt kam",
43483,265,3171,4.0,Bambi Meets Godzilla,
43485,268,1934,3.5,Shakespeare in Love,
43494,268,2654,4.0,In the Mouth of Madness,
43498,268,25750,4.5,Children of the Corn IV: The Gathering,
43503,268,31156,3.0,Dante's Hell Animated,
43504,268,85367,2.0,Vice Squad,
43507,270,68659,3.5,The Horsemen,
43511,270,80241,3.5,Green Fire,
43513,270,108548,3.0,Viagem ao Princípio do Mundo,
43514,273,105593,4.0,You Are Not I,
43516,278,80,5.0,Before Sunset,
43520,278,401,4.0,Garden State,
43521,278,615,3.0,The Passion of the Christ,
43523,278,759,5.0,Gentlemen Prefer Blondes,
43525,281,5899,4.0,De Noorderlingen,
43527,281,7091,3.0,Vampire's Kiss,
43536,281,7840,4.0,"10,000 BC",
43539,281,7944,4.5,Shine a Light,
43542,281,8989,3.0,Harry and the Hendersons,
43544,283,7456,4.5,Die Wolke,
43545,283,7459,5.0,Speed Racer,
43547,283,8951,4.0,Non pensarci,
43549,285,1581,2.0,The Holiday,
43554,285,1626,1.0,Vivre sa vie: film en douze tableaux,
43557,285,2325,3.0,Leningrad,
43561,286,577,3.0,To Die For,
43563,286,1592,3.0,Primal Fear,
43570,286,2525,2.0,The Bible: In the Beginning...,
43575,287,6163,5.0,The Hessen Affair,
43576,287,42191,4.5,Johnny Angel,
43577,287,59392,5.0,Contraluz,
43578,287,93061,4.5,Rock Around the Clock,
43579,291,941,4.5,Lethal Weapon,
43583,291,8341,5.0,Samsara,
43585,292,3078,3.5,It Happened One Night,
43587,292,4587,3.5,Mermaids,
43594,293,4584,5.0,Sense and Sensibility,
43595,294,619,3.5,The Bodyguard,
43599,294,907,4.0,Doctor Zhivago,
43610,294,1363,4.0,The Hi-Lo Country,
43617,294,2039,3.5,Moonstruck,
43618,294,2045,3.0,Unforgettable,
43623,294,2048,4.5,"I, Robot",
43627,294,2057,3.5,Original Sin,
43631,294,2168,4.5,2:37,
43635,294,3604,3.0,Flash Gordon,
43640,294,4024,2.5,L'Année dernière à Marienbad,
43644,294,4133,2.0,Blow,
43647,294,4141,3.5,Shoot 'Em Up,
43649,294,4169,4.5,Breach,
43650,294,4912,4.0,Confessions of a Dangerous Mind,
43660,294,5038,4.0,Vicky Cristina Barcelona,
43661,294,5048,3.5,Prospero's Books,
43666,294,5168,4.5,Être et avoir,
43669,294,5375,3.0,Fred Claus,
43671,294,6182,4.0,The Dream Catcher,
43672,294,6414,3.5,Beautiful Boxer,
43673,294,6646,3.0,Treasure Island,
43676,294,6723,3.5,The Rookie,
43677,294,6970,4.0,Welcome to Woop Woop,
43681,294,7294,3.0,Mies vailla menneisyyttä,
43684,294,7916,3.5,Far Cry,
43686,294,8460,4.0,The Skulls II,
43688,294,8916,4.0,Antz,
43695,294,8986,4.0,Milk Money,
43696,294,8988,4.0,Stop-Loss,
43697,294,8999,4.0,Derailed,
43698,294,26386,4.0,Ernest Saves Christmas,
43700,294,31026,4.5,Uzak,
43701,295,8884,4.0,Franklyn,
43702,295,32302,2.0,3 Ninjas: High Noon at Mega Mountain,
43703,297,8275,3.5,American Pie Presents: The Naked Mile,
43706,297,78321,1.0,Canicule,
43707,298,74727,5.0,Long Pigs,
43709,298,107412,5.0,Silk,
43710,299,488,3.5,The African Queen,
43714,299,1652,3.5,00 Schneider - Jagd auf Nihil Baxter,
43716,299,4518,4.5,Elizabeth,
43718,299,4612,4.5,Absolon,
43720,299,5473,5.0,De Dominee,
43721,299,5780,4.5,Torn Curtain,
43725,299,6114,3.5,Dracula,
43726,299,8872,3.5,Wayne's World,
43727,299,8892,4.0,Un Conte de Noël,
43728,299,8893,4.5,C'est dur d'être aimé par des cons,
43729,299,8923,4.5,Green Street Hooligans,
43731,299,8938,5.0,도쿄!,
43734,299,25744,4.5,口裂け女,
43735,299,26655,4.5,Like Mike 2: Streetball,
43736,299,26809,4.5,Prep & Landing,
43737,299,27322,3.5,Love Jones,
43738,299,31682,4.5,The Incredible Shrinking Man,
43739,299,33138,5.0,The Times of Harvey Milk,
43741,299,40226,5.0,The Era of Vampires,
43742,299,50011,4.5,Look Back in Anger,
43743,299,62764,4.5,Mirror Mirror,
43744,299,77291,5.0,Orfeu,
43745,299,87884,3.5,The Teacher,
43746,299,92424,4.0,L'art d'aimer,
43747,299,95752,4.5,The Other Side of the Mountain: Part II,
43748,304,7300,3.5,One Fine Day,
43750,304,30846,3.0,Man tänker sitt,
43751,306,278,2.0,The Shawshank Redemption,
43756,306,436,3.0,"María, llena eres de gracia",
43761,306,453,2.0,A Beautiful Mind,
43766,306,1963,4.0,활,
43776,306,2171,4.0,Wet Hot American Summer,
43780,306,2546,3.0,Zazie dans le métro,
43788,309,26513,2.5,Punishment Park,
43789,309,27899,4.0,Little Caesar,
43791,309,31923,4.0,"Welcome Home, Roxy Carmichael",
43793,311,83,3.0,Open Water,
43796,311,155,4.5,The Dark Knight,
43805,311,408,3.0,Snow White and the Seven Dwarfs,
43806,311,603,3.0,The Matrix,
43807,311,962,2.0,The Gold Rush,
43809,311,964,2.0,The Phantom of the Opera,
43811,311,992,2.0,"Sherlock, Jr.",
43813,311,1398,3.0,Сталкер,
43817,311,1417,2.0,El laberinto del fauno,
43818,311,1600,0.5,La double vie de Véronique,
43822,311,2079,3.5,The Count,
43823,311,4462,3.0,Diplomatic Courier,
43824,311,4478,3.0,Indecent Proposal,
43830,311,4704,3.5,At Long Last Love,
43833,311,5601,3.0,Traitement de choc,
43834,311,5718,3.0,King of California,
43835,311,6466,3.0,Freddy vs. Jason,
43839,311,6470,3.0,Fire Birds,
43840,311,6477,3.5,Alvin and the Chipmunks,
43843,311,6498,2.0,Nattevagten,
43844,311,6521,2.5,The Contender,
43845,311,6522,3.0,Life,
43846,311,6636,4.0,El asaltante,
43848,311,7085,3.5,Winnetou III,
43849,311,7305,2.5,Alive,
43850,311,7980,3.5,The Lovely Bones,
43857,311,8009,3.5,Highlander,
43858,311,8463,2.5,Torch Song Trilogy,
43859,311,8487,3.0,Wild Wild West,
43861,311,8617,3.5,Prom Night,
43863,311,8618,3.0,The History Boys,
43866,311,8672,3.5,Mein liebster Feind,
43867,311,8745,3.5,It Happened at the World's Fair,
43868,311,8850,2.5,The Shadow,
43869,311,8880,3.0,Che: Part Two,
43873,311,8920,3.5,Garfield,
43874,311,8929,4.0,Johnny Mad Dog,
43875,311,9005,2.5,The Ice Harvest,
43876,311,32139,4.0,Soccer Dog: The Movie,
43877,312,99,5.0,Todo sobre mi madre,
43881,312,187,3.0,Sin City,
43884,312,363,5.0,Gegen die Wand,
43889,312,896,3.0,অপুর সংসার,
43892,312,1123,3.0,Catch a Fire,
43894,312,1875,3.0,Fantômas contre Scotland Yard,
43900,313,8831,2.5,Timecop,
43901,313,8963,0.5,Crimson Tide,
43902,313,45210,3.0,Polosatyy Reys,
43904,314,115210,5.0,Stitches,
43912,314,127098,4.0,Illusions funambulesques,
43913,315,5879,3.0,愛のコリーダ,
43916,330,301,5.0,Rio Bravo,
43917,330,389,4.0,12 Angry Men,
43918,330,1428,5.0,Once Upon a Time in Mexico,
43919,336,4191,1.0,La mariée était en noir,
43925,336,4539,3.0,Hearts of Darkness: A Filmmaker's Apocalypse,
43926,339,74510,4.5,Kevin Hart: Laugh at My Pain,
43929,341,6883,4.5,Two-Minute Warning,
43930,341,36527,5.0,Phar Lap,
43936,344,268,5.0,Batman,
43940,344,632,5.0,Stalag 17,
43942,344,850,5.0,A Christmas Story,
43946,344,981,1.0,The Philadelphia Story,
43947,346,876,5.0,Frank Herbert's Dune,
43948,346,2625,4.0,Mr. Jones,
43949,346,4442,5.0,The Brothers Grimm,
43950,346,4952,3.0,Pillow Talk,
43952,346,5833,1.5,Casper's Haunted Christmas,
43956,346,26865,4.5,X: The Unknown,
43958,346,31804,3.5,The Road to Hong Kong,
43959,348,1050,1.0,Xizao,
43968,348,2438,4.0,The Country Girl,
43969,350,1444,4.0,Junebug,
43970,352,32456,3.0,Two Girls and a Guy,
43971,352,98604,4.0,Zolushka,
43972,353,2516,0.5,Our Mother's House,
43974,353,5558,2.5,Le Fantôme de la liberté,
43975,353,5678,2.0,The Wrong Guys,
43976,353,26555,1.0,Club Paradise,
43979,353,31162,2.0,Чёрная Молния,
43981,353,40723,2.0,Trouble Every Day,
43983,353,43904,2.5,L'Atalante,
43984,358,710,1.0,GoldenEye,
43986,358,1414,5.0,Los amantes del círculo polar,
43996,358,1629,1.0,La chinoise,
44001,358,1642,2.0,The Net,
44005,358,1837,1.0,Le Secret,
44008,358,2095,3.0,Desert Saints,
44012,358,2098,1.0,Viva Las Vegas,
44014,358,2261,2.0,Wattstax,
44018,358,3043,1.0,Flesh for Frankenstein,
44019,358,3600,3.0,I Still Know What You Did Last Summer,
44023,362,4296,3.5,Millennium,
44027,363,2486,3.0,Eragon,
44028,363,2894,3.0,L'Anglaise et le duc,
44030,367,4680,2.0,Deux hommes dans la ville,
44031,367,4705,4.0,L'infermiera,
44035,367,4706,4.0,The Lady Vanishes,
44036,367,7093,0.5,Vatel,
44037,367,8689,4.0,Cannibal Holocaust,
44038,367,37720,3.0,The Hiding Place,
44040,370,4349,4.0,The Kingdom,
44044,371,91690,5.0,Les neiges du Kilimandjaro,
44045,373,1922,4.0,Irina Palm,
44048,373,2246,2.0,Malice,
44049,378,104863,3.5,Oh Dem Watermelons,
44051,378,134569,3.5,Jib,
44052,380,438,3.0,Cube Zero,
44054,380,8871,3.5,How the Grinch Stole Christmas,
44055,380,8931,3.5,Los Bastardos,
44056,380,39398,3.0,Waiting for Armageddon,
44057,380,40946,4.0,Fixing Frank,
44058,380,48319,2.0,Joyride,
44060,380,49396,4.0,The Haunted,
44064,380,51091,4.0,Annie's Point,
44065,380,58156,2.0,Till det som är vackert,
44071,380,71668,2.0,Piranha 3DD,
44072,380,71732,4.0,La raison du plus faible,
44075,380,72308,4.0,Shanghai Ghetto,
44076,380,81537,3.0,Jedné noci v jednom městě,
44081,380,84154,4.0,Donald Glover: Weirdo,
44082,380,89072,3.5,Ginger,
44083,380,91094,4.5,Anma to onna,
44086,380,93498,4.0,Card Subject To Change,
44087,380,98369,3.0,Blue Like Jazz,
44088,380,100450,3.5,Trapped in the Closet: Chapters 1-12,
44089,381,697,4.0,Oktyabr,
44092,381,2197,3.0,Si le vent soulève les sables,
44093,382,988,2.5,The China Syndrome,
44097,382,8866,3.5,The Truth About Cats & Dogs,
44101,382,45221,2.0,"Delphine 1, Yvan 0",
44103,382,46919,4.0,Sedmikrásky,
44104,382,46967,2.0,Bill Burr: Let It Go,
44108,382,48791,5.0,Prince of Jutland,
44109,382,61123,3.0,Vares – Huhtikuun tytöt,
44112,382,78101,2.0,Uomini contro,
44113,384,990,2.5,The Hustler,
44114,384,1497,3.5,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,
44117,384,5915,3.5,Into the Wild,
44119,384,33688,1.0,Jonny Vang,
44120,384,48596,3.0,Ana y los otros,
44121,384,49314,3.5,Dominick and Eugene,
44122,384,50189,2.5,Geppo il folle,
44125,384,52717,3.5,Éloge de l'amour,
44126,384,53999,2.5,My Super Psycho Sweet 16: Part 2,
44127,384,55261,3.5,Hidden Assassin,
44129,387,939,4.0,The Jazz Singer,
44130,387,1926,2.0,11'09''01 - September 11,
44131,387,1933,5.0,The Others,
44132,387,2212,4.0,Nightwatch,
44133,387,2981,5.0,The Lost World,
44134,387,3423,4.0,Les Choses de la vie,
44135,388,467,2.0,The Hole,
44138,388,787,5.0,Mr. & Mrs. Smith,
44140,388,2169,1.0,Manta - Der Film,
44146,388,2280,3.0,Big,
44151,388,2610,4.0,Shopgirl,
44155,388,3902,4.5,I'm Not There.,
44156,388,4965,4.0,Impostor,
44161,388,5425,2.0,Buio Omega,
44162,388,32298,3.5,Seeing Other People,
44163,388,49961,3.5,A Canção de Lisboa,
44165,390,813,3.0,Airplane!,
44168,390,1410,2.0,Dark Star,
44172,391,96,1.0,Beverly Hills Cop II,
44173,391,1596,3.0,Population 436,
44176,393,5820,4.5,The Sentinel,
44179,393,5917,1.5,Tom Horn,
44180,394,5850,0.5,Beş Vakit,
44181,394,6077,4.5,13 Tzameti,
44182,394,6644,0.5,El Dorado,
44183,394,8491,2.0,Weekend at Bernie's,
44186,394,25874,0.5,The Illustrated Man,
44188,394,26009,0.5,Scandal Sheet,
44189,394,26268,4.0,Harper,
44190,394,26342,3.5,The Terminators,
44191,394,26366,0.5,Ellen DeGeneres: The Beginning,
44193,394,26425,3.5,Just the Ticket,
44196,394,27351,1.0,Mītobōru mashin,
44197,394,27857,0.5,Prick Up Your Ears,
44198,394,31921,4.0,They All Laughed,
44199,394,42783,1.5,Kissin' Cousins,
44200,394,54910,0.5,Off the Black,
44201,394,69974,0.5,De zee die denkt,
44202,394,70846,0.5,ラブ&ポップ,
44204,394,84312,1.0,Mosquita y Mari,
44205,396,241,3.0,Natural Born Killers,
44209,401,3934,4.0,Tenue de soirée,
44210,402,69069,4.0,The Chant of Jimmie Blacksmith,
44213,402,112767,4.0,Shadow Run,
44214,402,148652,2.5,The Eleventh Victim,
44215,404,4885,2.0,Десять негритят,
44217,405,2207,4.0,16 Blocks,
44218,405,2621,4.0,Return to Me,
44222,405,4806,4.0,Runaway Bride,
44224,405,4933,3.0,The Buccaneer,
44225,405,5622,4.5,E la nave va,
44226,405,5651,2.5,Up!,
44229,405,5801,4.0,পথের পাঁচালী,
44232,405,6078,3.5,The Strange Case of the End of Civilization as We Know It,
44234,405,6166,4.0,Dinner for One,
44235,405,6461,4.5,Kirschblüten - Hanami,
44240,405,8675,5.0,Orgazmo,
44241,406,8933,5.0,O' Horten,
44244,407,388,4.0,Inside Man,
44250,407,1730,5.0,INLAND EMPIRE,
44255,407,1870,4.0,Fantômas se déchaîne,
44256,407,2029,5.0,Tanguy,
44261,408,309,5.0,Festen,
44264,408,1051,3.0,The French Connection,
44271,408,1919,4.0,Away from Her,
44273,414,439,1.0,La dolce vita,
44274,414,4550,2.0,친절한 금자씨,
44275,414,4578,2.0,Flesh,
44276,414,5646,4.0,Wild Gals of the Naked West,
44278,416,511,3.0,Ziemia obiecana,
44281,418,4347,3.5,Atonement,
44282,418,31427,4.5,野火,
44283,418,31903,5.0,History Is Made at Night,
44284,423,27397,4.0,Crossing Delancey,
44285,426,58306,3.5,Devo: The Complete Truth About De-Evolution,
44288,426,64032,1.5,La nave bianca,
44289,426,72479,3.5,Lightning Strikes Twice,
44290,426,75341,4.0,Budrus,
44292,427,2165,4.0,Liberty Stands Still,
44299,427,4252,5.0,Chalte Chalte,
44300,427,4375,4.0,Triple Cross,
44301,427,4722,4.0,Body Snatchers,
44304,427,6935,4.0,Yamakasi - Les samouraïs des temps modernes,
44307,427,6945,4.0,Miracle on Ice,
44310,427,26599,5.0,Duel of Hearts,
44311,427,33838,3.5,The Care Bears Adventure in Wonderland,
44312,427,55069,5.0,The Delivery,
44316,427,58191,4.5,Lui è peggio di me,
44318,427,68347,4.5,Food of the Gods II,
44320,427,72386,3.5,Lenny Bruce in 'Lenny Bruce',
44322,427,91673,5.0,Волк и телёнок,
44323,428,4822,5.0,Kismet,
44324,429,8915,2.0,Amelia,
44325,430,26509,4.5,The Bed-Sitting Room,
44326,430,42013,2.0,Sammy and Rosie Get Laid,
44328,430,48522,0.5,Der Perückenmacher,
44329,434,679,4.0,Aliens,
44330,434,816,3.0,Austin Powers: International Man of Mystery,
44331,434,1609,3.0,There's Only One Jimmy Grimble,
44333,436,755,2.0,From Dusk Till Dawn,
44334,436,1669,4.0,The Hunt for Red October,
44335,439,4043,3.0,La Ley del Deseo,
44337,439,4529,2.0,The Defector,
44339,441,59,5.0,A History of Violence,
44341,442,27873,4.5,Warlords of the 21st Century,
44343,442,43869,4.0,Wee Willie Winkie,
44344,450,5056,5.0,Deadlier Than the Male,
44348,450,5121,5.0,The Sugarland Express,
44351,450,80717,5.0,Violeta se fue a los cielos,
44352,451,1865,4.0,Pirates of the Caribbean: On Stranger Tides,
44358,452,460,2.0,Alles auf Zucker!,
44360,452,1896,3.0,Salvador (Puig Antich),
44361,452,2007,2.0,Lorenzo's Oil,
44362,452,2752,3.0,40 Days and 40 Nights,
44367,452,3103,2.0,House of Frankenstein,
44370,452,3784,3.0,Frankie and Johnny,
44372,452,4171,4.0,Odette Toulemonde,
44373,452,4274,3.0,Fort Saganne,
44375,452,4279,4.0,Les Mariés de l'an deux,
44377,452,4644,3.5,The Year of Getting to Know Us,
44378,452,4703,3.0,Daisy Miller,
44381,452,4836,3.0,Layer Cake,
44383,452,4921,2.5,Vivere,
44386,452,4925,3.0,Dead Bang,
44388,452,5051,2.5,The Baby of Mâcon,
44390,452,5241,2.0,Two Moon Junction,
44392,452,5248,1.0,Virtual Sexuality,
44394,452,5353,2.0,The Hunting Party,
44395,452,6639,4.0,Love in the Time of Cholera,
44397,452,6950,2.5,Outbreak,
44398,452,6963,4.0,The Weather Man,
44399,452,7095,2.5,Jack,
44400,452,7096,5.0,Merlin,
44402,452,7450,2.0,Titan A.E.,
44403,452,8332,3.5,Antikörper,
44404,452,8987,4.0,The River Wild,
44406,452,26178,3.5,Razorback,
44409,452,31035,4.5,En ganske snill mann,
44411,452,31700,2.5,Cold Steel,
44412,456,107081,4.5,I due della legione,
44413,457,390,3.0,Lisbon Story,
44418,457,886,1.5,The Cincinnati Kid,
44419,457,5002,3.5,Lifeguard,
44421,457,7012,2.0,The Day After,
44422,457,69784,2.5,Anne of the Indies,
44426,461,1621,3.0,Trading Places,
44428,461,6476,3.0,From Noon Till Three,
44430,461,42728,3.0,You're a Big Boy Now,
44431,463,4543,3.0,The Meaning of Life,
44432,467,2062,3.0,Ratatouille,
44434,467,2154,4.0,The Dark Side of The Moon,
44440,468,620,2.5,Ghostbusters,
44442,468,963,3.0,The Maltese Falcon,
44444,468,2210,4.0,Earth Girls Are Easy,
44445,468,3309,4.5,Mildred Pierce,
44447,468,3640,3.0,Bella Martha,
44449,468,4515,3.5,Lions for Lambs,
44451,468,4998,3.0,Import/Export,
44452,468,5001,3.5,Before Night Falls,
44453,468,5434,3.5,La morte ha sorriso all'assassino,
44455,468,7983,3.5,Tiefland,
44459,468,8267,3.5,El baño del Papa,
44460,468,8336,3.5,The Naked Man,
44461,468,8840,2.5,DragonHeart,
44462,468,8882,3.0,Gomorra,
44464,468,25752,4.0,Children of the Corn 666: Isaac's Return,
44465,468,25755,3.5,หมานคร,
44466,468,25764,4.5,다세포 소녀,
44467,468,25993,2.5,Asylum,
44468,468,26302,3.5,Sayat Nova,
44469,468,26391,2.5,Cabin Boy,
44471,468,26850,3.0,Under Suspicion,
44472,468,27816,2.5,Basket Case 3,
44473,468,30723,4.0,Cavegirl,
44474,468,30892,3.5,The Ruling Class,
44475,468,31547,4.5,Şaban Oğlu Şaban,
44476,468,31549,4.0,Blood River,
44477,468,31770,3.0,"Hello, Frisco, Hello",
44478,468,32160,3.5,야수,
44479,468,33380,3.5,Gayniggers from Outer Space,
44480,468,34583,3.0,The Final,
44481,468,38304,4.0,Loin,
44484,468,44671,3.0,Racing Dreams,
44485,468,47714,3.0,Il ladro di bambini,
44486,468,48301,4.0,少林搭棚大師,
44487,468,49225,3.5,Age of Consent,
44488,468,51044,4.0,Carmen Jones,
44489,468,54419,3.0,Sous les toits de Paris,
44490,468,55063,3.5,Still Bill,
44492,468,55687,3.0,Adrenalin: Fear the Rush,
44493,468,62383,3.5,Passed Away,
44494,468,80572,2.5,Intruder in the Dust,
44495,468,83361,3.5,McCinsey's Island,
44496,470,25763,2.0,Damnation Alley,
44497,471,26393,3.5,Breaking Up,
44498,471,43391,3.0,The Flying Saucer,
44499,472,211,4.0,Berlin is in Germany,
44502,472,659,4.0,Die Blechtrommel,
44504,472,769,3.0,GoodFellas,
44505,472,1413,3.0,M. Butterfly,
44509,472,2609,3.0,"Planes, Trains and Automobiles",
44511,472,3057,3.0,Frankenstein,
44513,472,3133,5.0,Badlands,
44515,472,5256,2.0,Momentum,
44516,472,5825,4.0,National Lampoon's Christmas Vacation,
44517,472,5965,3.0,Scorcher,
44518,472,26172,4.0,Messenger of Death,
44520,472,32582,4.0,Feng sheng,
44522,474,1903,4.0,Vanilla Sky,
44524,475,51939,2.0,The Hire: Beat the Devil,
44525,475,58655,1.5,Parade,
44526,475,78088,3.0,Earthling,
44530,478,118900,3.5,"In the Meantime, Darling",
44533,480,44511,4.0,Noodle,
44534,480,65216,5.0,Bloody Cartoons,
44535,480,90888,3.0,Monster High,
44537,481,702,5.0,A Streetcar Named Desire,
44538,481,5179,5.0,The Prime of Miss Jean Brodie,
44540,481,26574,4.0,Dudes,
44541,481,31973,5.0,Soldier of God,
44542,481,32444,4.0,Dorian Blues,
44544,481,49299,4.0,Dangerous Game,
44545,481,63179,4.5,Totò Sceicco,
44546,481,64278,5.0,Interceptor Force 2,
44547,481,85394,4.5,33 sceny z życia,
44548,481,103210,3.5,Fighting Back,
44549,481,130980,4.5,Holiday For Lovers,
44550,481,131830,4.0,"Rag. Arturo De Fanti, bancario precario",
44551,482,2636,5.0,The Specialist,
44552,482,2637,4.0,The Mothman Prophecies,
44553,482,2649,5.0,The Game,
44554,491,2758,4.0,Addams Family Values,
44555,492,77,4.0,Memento,
44557,492,559,5.0,Spider-Man 3,
44558,492,573,1.0,Frenzy,
44559,492,681,3.0,Diamonds Are Forever,
44560,492,690,4.0,Pickpocket,
44561,492,793,4.0,Blue Velvet,
44562,492,820,5.0,JFK,
44563,492,854,4.0,The Mask,
44564,492,1365,4.0,Monster's Ball,
44569,492,1369,3.0,Rambo: First Blood Part II,
44571,492,1406,1.0,City Slickers,
44575,492,1415,3.0,Party Monster,
44577,492,1654,4.0,The Dirty Dozen,
44579,497,496,2.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,
44582,501,43267,5.0,29th Street,
44583,501,59143,3.0,Mikey and Nicky,
44584,504,1878,3.0,Fear and Loathing in Las Vegas,
44585,505,4798,3.0,"Je t'aime, je t'aime",
44587,505,7216,2.5,Zombi Holocaust,
44590,509,567,3.0,Rear Window,
44592,509,864,4.0,Cool Runnings,
44594,509,889,4.0,The Flintstones in Viva Rock Vegas,
44595,509,987,3.0,The Front Page,
44596,509,1482,3.0,Laws of Gravity,
44598,509,1631,3.0,Une vraie jeune fille,
44600,509,1660,3.0,L'argent de poche,
44602,509,2323,2.0,Field of Dreams,
44603,509,2441,3.0,Vacas,
44605,509,4961,3.0,Mimic,
44606,509,6279,4.0,Sister Act 2: Back in the Habit,
44607,509,8927,3.0,De ofrivilliga,
44609,510,696,3.0,Manhattan,
44611,510,845,5.0,Strangers on a Train,
44612,510,1040,4.0,Il gattopardo,
44613,510,2753,1.0,De Aanslag,
44616,514,38,1.0,Eternal Sunshine of the Spotless Mind,
44618,514,320,3.0,Insomnia,
44622,516,251,3.0,Ghost,
44623,518,87,3.0,Indiana Jones and the Temple of Doom,
44626,518,564,3.0,The Mummy,
44627,518,840,3.0,Close Encounters of the Third Kind,
44629,518,885,2.0,The Docks of New York,
44630,518,1433,3.0,El espinazo del diablo,
44631,518,1812,3.0,Trick,
44633,518,1874,3.0,Goodbye Bafana,
44634,518,1902,1.0,Abre los ojos,
44636,518,2292,4.0,Clerks,
44637,518,2566,3.0,Le temps qui reste,
44638,518,2786,2.0,Pierrot le fou,
44640,518,2898,3.0,As Good as It Gets,
44642,518,3048,3.0,The Great Global Warming Swindle,
44644,518,3112,5.0,The Night of the Hunter,
44647,519,128846,5.0,Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht,
44648,522,81831,4.0,Il Boom,
44649,522,91628,1.5,Dreiviertelmond,
44651,522,95949,3.5,The Strip,
44652,525,651,1.0,M*A*S*H,
44653,525,4911,3.0,Dark Blue,
44656,527,8208,5.0,The Man Who Knew Too Much,
44657,528,808,3.5,Shrek,
44659,529,2074,4.0,Flirting with Disaster,
44660,529,2493,3.5,The Princess Bride,
44661,529,8016,2.5,Germania anno zero,
44663,529,8785,3.5,Rekopis znaleziony w Saragossie,
44664,529,25898,3.5,Babes in Toyland,
44665,529,26325,4.0,"Tarzan, the Ape Man",
44666,529,31522,4.0,Une Femme est une femme,
44668,529,32234,4.5,ドッペルゲンガー,
44670,529,112460,1.5,London Voodoo,
44672,531,61361,3.0,L'outremangeur,
44673,534,626,2.0,Un chien andalou,
44674,534,3064,4.0,Chances Are,
44677,537,875,4.0,Shanghai Express,
44679,542,4241,2.5,ビジターQ,
44680,544,31413,5.0,Masumiyet,
44681,544,64499,5.0,Quinceañera,
44683,544,64501,5.0,Naughty @ 40,
44685,544,121491,4.5,연가시,
44686,545,2239,4.0,Hallam Foe,
44689,547,746,2.0,The Last Emperor,
44690,547,2049,2.5,How to Cook Your Life,
44691,547,2056,3.5,The Station Agent,
44692,547,2260,2.0,Capturing the Friedmans,
